ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,STATUS,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
10241,33,72.65,4/13/2004 0:00,Shipped,Vintage Cars,S18_2248,Mini Caravy,88.60.1555,"24, place Kl‚ber",Strasbourg,,67000,France,EMEA,Citeaux,Fr‚d‚rique
10280,25,62.96,8/17/2004 0:00,Shipped,Vintage Cars,S18_2248,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,,10100,Italy,EMEA,Accorti,Paolo
10288,28,61.75,9/1/2004 0:00,Shipped,Vintage Cars,S18_2248,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10303,46,49.04,10/6/2004 0:00,Shipped,Vintage Cars,S18_2248,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,,41101,Spain,EMEA,Roel,Jos‚ Pedro
10312,30,61.15,10/21/2004 0:00,Shipped,Vintage Cars,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10332,38,84.25,11/17/2004 0:00,Shipped,Vintage Cars,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10344,40,56.91,11/25/2004 0:00,Shipped,Vintage Cars,S18_2248,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,,13008,France,EMEA,Lebihan,Laurence
10367,45,100,1/12/2005 0:00,Resolved,Vintage Cars,S18_2248,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Young,Julie
10379,27,49.3,2/10/2005 0:00,Shipped,Vintage Cars,S18_2248,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10407,42,72.65,4/22/2005 0:00,On Hold,Vintage Cars,S18_2248,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10420,36,63.57,5/29/2005 0:00,In Process,Vintage Cars,S18_2248,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10104,29,100,1/31/2003 0:00,Shipped,Trucks and Buses,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10114,39,100,4/1/2003 0:00,Shipped,Trucks and Buses,S18_2319,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,,75012,France,EMEA,Bertrand,Marie
10127,45,100,6/3/2003 0:00,Shipped,Trucks and Buses,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10141,47,100,8/1/2003 0:00,Shipped,Trucks and Buses,S18_2319,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
10151,49,100,9/21/2003 0:00,Shipped,Trucks and Buses,S18_2319,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10165,46,100,10/22/2003 0:00,Shipped,Trucks and Buses,S18_2319,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Japan,Natividad,Eric
10175,48,100,11/6/2003 0:00,Shipped,Trucks and Buses,S18_2319,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10184,46,100,11/14/2003 0:00,Shipped,Trucks and Buses,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,,41101,Spain,EMEA,Roel,Jos‚ Pedro
10195,35,100,11/25/2003 0:00,Shipped,Trucks and Buses,S18_2319,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Frick,Steve
10207,43,100,12/9/2003 0:00,Shipped,Trucks and Buses,S18_2319,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Franco,Valarie
10229,26,100,3/11/2004 0:00,Shipped,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10246,22,98.18,5/5/2004 0:00,Shipped,Trucks and Buses,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10259,34,99.41,6/15/2004 0:00,Shipped,Trucks and Buses,S18_2319,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10271,50,100,7/20/2004 0:00,Shipped,Trucks and Buses,S18_2319,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10281,48,100,8/19/2004 0:00,Shipped,Trucks and Buses,S18_2319,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10292,41,100,9/8/2004 0:00,Shipped,Trucks and Buses,S18_2319,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10305,36,100,10/13/2004 0:00,Shipped,Trucks and Buses,S18_2319,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10313,29,100,10/22/2004 0:00,Shipped,Trucks and Buses,S18_2319,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10324,33,37.48,11/5/2004 0:00,Shipped,Trucks and Buses,S18_2319,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Frick,Michael
10334,46,100,11/19/2004 0:00,On Hold,Trucks and Buses,S18_2319,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule†,,S-958 22,Sweden,EMEA,Berglund,Christina
10349,38,100,12/1/2004 0:00,Shipped,Trucks and Buses,S18_2319,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10358,20,36.42,12/10/2004 0:00,Shipped,Trucks and Buses,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10370,22,100,1/20/2005 0:00,Shipped,Trucks and Buses,S18_2319,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10383,27,100,2/22/2005 0:00,Shipped,Trucks and Buses,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10412,56,98.18,5/3/2005 0:00,Shipped,Trucks and Buses,S18_2319,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10425,38,99.41,5/31/2005 0:00,In Process,Trucks and Buses,S18_2319,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10101,25,100,1/9/2003 0:00,Shipped,Vintage Cars,S18_2325,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
10110,33,100,3/18/2003 0:00,Shipped,Vintage Cars,S18_2325,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10124,42,100,5/21/2003 0:00,Shipped,Vintage Cars,S18_2325,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,King,Sue
10149,33,100,9/12/2003 0:00,Shipped,Vintage Cars,S18_2325,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,NA,Taylor,Sue
10162,38,100,10/18/2003 0:00,Shipped,Vintage Cars,S18_2325,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,,USA,NA,Brown,Julie
10173,31,100,11/5/2003 0:00,Shipped,Vintage Cars,S18_2325,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10182,20,100,11/12/2003 0:00,Shipped,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10193,44,100,11/21/2003 0:00,Shipped,Vintage Cars,S18_2325,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
10204,26,100,12/2/2003 0:00,Shipped,Vintage Cars,S18_2325,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Young,Jeff
10214,27,100,1/26/2004 0:00,Shipped,Vintage Cars,S18_2325,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,,28023,Spain,EMEA,Sommer,Mart¡n
10227,46,100,3/2/2004 0:00,Shipped,Vintage Cars,S18_2325,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10243,47,100,4/26/2004 0:00,Shipped,Vintage Cars,S18_2325,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Franco,Valarie
10280,37,100,8/17/2004 0:00,Shipped,Vintage Cars,S18_2325,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,,10100,Italy,EMEA,Accorti,Paolo
10288,31,100,9/1/2004 0:00,Shipped,Vintage Cars,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10304,24,100,10/11/2004 0:00,Shipped,Vintage Cars,S18_2325,Auto Associ‚s & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,,78000,France,EMEA,Tonini,Daniel
10312,31,100,10/21/2004 0:00,Shipped,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10322,50,100,11/4/2004 0:00,Shipped,Vintage Cars,S18_2325,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Young,Valarie
10332,35,64.69,11/17/2004 0:00,Shipped,Vintage Cars,S18_2325,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10344,30,100,11/25/2004 0:00,Shipped,Vintage Cars,S18_2325,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,,13008,France,EMEA,Lebihan,Laurence
10356,29,100,12/9/2004 0:00,Shipped,Vintage Cars,S18_2325,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,,75508,France,EMEA,Da Cunha,Daniel
10367,27,100,1/12/2005 0:00,Resolved,Vintage Cars,S18_2325,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Young,Julie
10380,40,100,2/16/2005 0:00,Shipped,Vintage Cars,S18_2325,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10390,31,98.99,3/4/2005 0:00,Shipped,Vintage Cars,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10409,6,100,4/23/2005 0:00,Shipped,Vintage Cars,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10420,45,100,5/29/2005 0:00,In Process,Vintage Cars,S18_2325,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10103,22,54.09,1/29/2003 0:00,Shipped,Trucks and Buses,S18_2432,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
10114,45,68.67,4/1/2003 0:00,Shipped,Trucks and Buses,S18_2432,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,,75012,France,EMEA,Bertrand,Marie
10126,43,65.02,5/28/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,,28023,Spain,EMEA,Sommer,Mart¡n
10140,46,61.99,7/24/2003 0:00,Shipped,Trucks and Buses,S18_2432,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10151,39,69.28,9/21/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10165,31,71.1,10/22/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Japan,Natividad,Eric
10175,41,69.28,11/6/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10184,44,60.16,11/14/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,,41101,Spain,EMEA,Roel,Jos‚ Pedro
10194,45,70.49,11/25/2003 0:00,Shipped,Trucks and Buses,S18_2432,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10207,37,69.89,12/9/2003 0:00,Shipped,Trucks and Buses,S18_2432,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Franco,Valarie
10217,35,61.38,2/4/2004 0:00,Shipped,Trucks and Buses,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10229,28,59.55,3/11/2004 0:00,Shipped,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10246,30,61.99,5/5/2004 0:00,Shipped,Trucks and Buses,S18_2432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10259,30,49.22,6/15/2004 0:00,Shipped,Trucks and Buses,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10271,25,69.28,7/20/2004 0:00,Shipped,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10281,29,57.73,8/19/2004 0:00,Shipped,Trucks and Buses,S18_2432,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10291,26,57.73,9/8/2004 0:00,Shipped,Trucks and Buses,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10305,41,53.48,10/13/2004 0:00,Shipped,Trucks and Buses,S18_2432,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10313,34,52.87,10/22/2004 0:00,Shipped,Trucks and Buses,S18_2432,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10322,35,61.21,11/4/2004 0:00,Shipped,Trucks and Buses,S18_2432,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Young,Valarie
10334,34,61.38,11/19/2004 0:00,On Hold,Trucks and Buses,S18_2432,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule†,,S-958 22,Sweden,EMEA,Berglund,Christina
10347,50,100,11/29/2004 0:00,Shipped,Trucks and Buses,S18_2432,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10357,41,61.99,12/10/2004 0:00,Shipped,Trucks and Buses,S18_2432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10370,22,96.86,1/20/2005 0:00,Shipped,Trucks and Buses,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10381,35,48.62,2/17/2005 0:00,Shipped,Trucks and Buses,S18_2432,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,,USA,NA,Brown,Julie
10391,44,38.5,3/9/2005 0:00,Shipped,Trucks and Buses,S18_2432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10412,47,61.99,5/3/2005 0:00,Shipped,Trucks and Buses,S18_2432,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10425,19,49.22,5/31/2005 0:00,In Process,Trucks and Buses,S18_2432,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10106,34,90.39,2/17/2003 0:00,Shipped,Planes,S18_2581,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10120,29,71.81,4/29/2003 0:00,Shipped,Planes,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10133,49,69.27,6/27/2003 0:00,Shipped,Planes,S18_2581,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10145,30,85.32,8/25/2003 0:00,Shipped,Planes,S18_2581,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Young,Julie
10168,21,70.96,10/28/2003 0:00,Shipped,Planes,S18_2581,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10210,50,76.88,1/12/2004 0:00,Shipped,Planes,S18_2581,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,47,100,2/20/2004 0:00,Shipped,Planes,S18_2581,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10235,24,76.03,4/2/2004 0:00,Shipped,Planes,S18_2581,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10250,27,98.84,5/11/2004 0:00,Shipped,Planes,S18_2581,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10263,33,86.17,6/28/2004 0:00,Shipped,Planes,S18_2581,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,King,Julie
10275,35,90.39,7/23/2004 0:00,Shipped,Planes,S18_2581,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10284,31,71.81,8/21/2004 0:00,Shipped,Planes,S18_2581,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
10297,25,82.79,9/16/2004 0:00,Shipped,Planes,S18_2581,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,,2,Ireland,EMEA,Cassidy,Dean
10308,27,82.79,10/15/2004 0:00,Shipped,Planes,S18_2581,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Frick,Steve
10318,31,100,11/2/2004 0:00,Shipped,Planes,S18_2581,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10327,45,100,11/10/2004 0:00,Resolved,Planes,S18_2581,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10339,27,100,11/23/2004 0:00,Shipped,Planes,S18_2581,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10353,27,100,12/4/2004 0:00,Shipped,Planes,S18_2581,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,NA,Lewis,Dan
10374,42,69.27,2/2/2005 0:00,Shipped,Planes,S18_2581,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
10386,21,74.77,3/1/2005 0:00,Resolved,Planes,S18_2581,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10398,34,76.88,3/30/2005 0:00,Shipped,Planes,S18_2581,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,EMEA,Henriot,Paul
10401,42,76.03,4/3/2005 0:00,On Hold,Planes,S18_2581,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10416,15,98.84,5/10/2005 0:00,Shipped,Planes,S18_2581,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10107,29,70.87,2/24/2003 0:00,Shipped,Motorcycles,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10120,46,58.15,4/29/2003 0:00,Shipped,Motorcycles,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10134,30,61.78,7/1/2003 0:00,Shipped,Motorcycles,S18_2625,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,,75508,France,EMEA,Da Cunha,Daniel
10145,30,49.67,8/25/2003 0:00,Shipped,Motorcycles,S18_2625,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Young,Julie
10159,42,51.48,10/10/2003 0:00,Shipped,Motorcycles,S18_2625,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,,USA,NA,Brown,Julie
10168,46,61.18,10/28/2003 0:00,Shipped,Motorcycles,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10180,25,64.2,11/11/2003 0:00,Shipped,Motorcycles,S18_2625,Daedalus Designs Imports,20.16.1555,"184, chauss‚e de Tournai",Lille,,59000,France,EMEA,Ranc‚,Martine
10188,32,65.42,11/18/2003 0:00,Shipped,Motorcycles,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
10201,30,64.81,12/1/2003 0:00,Shipped,Motorcycles,S18_2625,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,,USA,NA,Murphy,Julie
10210,40,49.67,1/12/2004 0:00,Shipped,Motorcycles,S18_2625,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,28,60.57,2/20/2004 0:00,Shipped,Motorcycles,S18_2625,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10236,23,55.72,4/3/2004 0:00,Shipped,Motorcycles,S18_2625,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa
10251,29,61.18,5/18/2004 0:00,Shipped,Motorcycles,S18_2625,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10263,34,58.75,6/28/2004 0:00,Shipped,Motorcycles,S18_2625,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,King,Julie
10275,37,63.6,7/23/2004 0:00,Shipped,Motorcycles,S18_2625,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10285,20,49.06,8/27/2004 0:00,Shipped,Motorcycles,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10298,32,48.46,9/27/2004 0:00,Shipped,Motorcycles,S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,,44000,France,EMEA,Schmitt,Carine
10308,34,52.09,10/15/2004 0:00,Shipped,Motorcycles,S18_2625,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Frick,Steve
10318,42,52.7,11/2/2004 0:00,Shipped,Motorcycles,S18_2625,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10329,38,100,11/15/2004 0:00,Shipped,Motorcycles,S18_2625,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10339,30,62.16,11/23/2004 0:00,Shipped,Motorcycles,S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10362,23,49.67,1/5/2005 0:00,Shipped,Motorcycles,S18_2625,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10374,22,53.3,2/2/2005 0:00,Shipped,Motorcycles,S18_2625,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
10389,39,100,3/3/2005 0:00,Shipped,Motorcycles,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10402,55,55.72,4/7/2005 0:00,Shipped,Motorcycles,S18_2625,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,,75016,France,EMEA,Perrier,Dominique
10417,36,61.18,5/13/2005 0:00,Disputed,Motorcycles,S18_2625,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10101,26,100,1/9/2003 0:00,Shipped,Vintage Cars,S18_2795,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
